stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,stop_short_name
101335,Chatterton at Royal Oak (WB),48.4946949958634,-123.384419000367,101335,0,,Chatterton at Royal Oak (WB)
101336,Benhomer at Metchosin (EB),48.4170469953374,-123.483394999752,101336,0,,Benhomer at Metchosin (EB)
101337,Lagoon at Christopher (WB),48.420311995128195,-123.48413699987401,101337,0,,Lagoon at Christopher (WB)
101338,Metchosin at Farview (NB),48.418499995309695,-123.48397500060901,101338,0,,Metchosin at Farview (NB)
101339,Metchosin at Daniel (SB),48.417895995139794,-123.48380499943501,101339,0,,Metchosin at Daniel (SB)
101340,Lagoon at Christopher (EB),48.42018599557559,-123.48406299936902,101340,0,,Lagoon at Christopher (EB)
101341,Interurban at Hector (SB),48.489099995568296,-123.418049000175,101341,0,,Interurban at Hector (SB)
101342,Atkins 370 block (WB),48.447644995724396,-123.476947000642,101342,0,,Atkins 370 block (WB)
101343,Benhomer at Swindell (WB),48.417190995513195,-123.48439500028401,101343,0,,Benhomer at Swindell (WB)
101344,Ferndale at Houlihan (SB),48.483669995921396,-123.305795999978,101344,0,,Ferndale at Houlihan (SB)
101345,West Saanich at Elk Lake (NB),48.4956839957263,-123.389267000666,101345,0,,West Saanich at Elk Lake (NB)
101346,Majestic at Michelle (NB),48.4914149957829,-123.32907300061201,101346,0,,Majestic at Michelle (NB)
101347,Interurban at Hector (NB),48.489312740239,-123.41812268952701,101347,0,,Interurban at Hector (NB)
101348,Atkins 360 block (EB),48.447548995669095,-123.477439000614,101348,0,,Atkins 360 block (EB)
101349,Ferndale at Houlihan (NB),48.4834419955943,-123.30548799981801,101349,0,,Ferndale at Houlihan (NB)
101350,Metchosin at Farview (SB),48.4192359954451,-123.484737999592,101350,0,,Metchosin at Farview (SB)
101351,Chatterton 4540 block (WB),48.4965569954026,-123.38353599997602,101351,0,,Chatterton 4540 block (WB)
101352,West Saanich at Elk Lake (SB),48.4957889959625,-123.389622999834,101352,0,,West Saanich at Elk Lake (SB)
101353,Chatterton 4550 block (EB),48.4964339959368,-123.383233000066,101353,0,,Chatterton 4550 block (EB)
101354,Majestic at Ash (SB),48.4921069953255,-123.328855000259,101354,0,,Majestic at Ash (SB)
101355,Tyndall at El Sareno (NB),48.488052995138894,-123.318449000647,101355,0,,Tyndall at El Sareno (NB)
101356,Emily Carr at Rithetwood (SB),48.4969919951334,-123.36646199988901,101356,0,,Emily Carr at Rithetwood (SB)
101357,Tyndall at Grandview (SB),48.4888029958663,-123.318240999395,101357,0,,Tyndall at Grandview (SB)
101358,Ferndale at Evergreen (EB),48.485019995872,-123.30730500016801,101358,0,,Ferndale at Evergreen (EB)
101359,Ferndale at Grandview (WB),48.4852509957478,-123.30767600028301,101359,0,,Ferndale at Grandview (WB)
101360,Wilkinson at Greenlea (EB),48.4953569955737,-123.39723599967701,101360,0,,Wilkinson at Greenlea (EB)
101361,Ash at Bissenden (EB),48.4911449955277,-123.32405400059301,101361,0,,Ash at Bissenden (EB)
101362,Royal Oak 920 block (EB),48.4974989959614,-123.37293699950901,101362,0,,Royal Oak 920 block (EB)
101363,Ash at Torquay (EB),48.4905979959661,-123.32185199934601,101363,0,,Ash at Torquay (EB)
101364,Wilkinson at Greenlea (WB),48.49527207908,-123.397840016493,101364,0,,Wilkinson at Greenlea (WB)
101365,Camosun Interurban,48.490530995753296,-123.418722999553,101365,0,,Camosun Interurban
101366,Chatterton at Royal Oak (NB),48.4970849952214,-123.379804000495,101366,0,,Chatterton at Royal Oak (NB)
101367,Ash at Bissenden (WB),48.49143899589401,-123.324658999613,101367,0,,Ash at Bissenden (WB)
101368,Ash at Torquay (WB),48.4907039951938,-123.32175000024101,101368,0,,Ash at Torquay (WB)
101369,Chatterton at Royal Oak (SB),48.4971309953035,-123.38003099965601,101369,0,,Chatterton at Royal Oak (SB)
101370,Royal Oak at Chatterton (EB),48.497489995270996,-123.377626999593,101370,0,,Royal Oak at Chatterton (EB)
101371,Metchosin at Painter (NB),48.421868556855294,-123.486816939047,101371,0,,Metchosin at Painter (NB)
101372,Royal Oak at Boulderwood (WB),48.49773199584119,-123.37393800039001,101372,0,,Royal Oak at Boulderwood (WB)
101373,West Park 1900 block (WB),48.4629319957568,-123.46722800037101,101373,0,,West Park 1900 block (WB)
101374,Atkins at Crystalview (NB),48.4500469957723,-123.478100000549,101374,0,,Atkins at Crystalview (NB)
101375,Interurban at Main Entrance (NB),48.4906819951337,-123.41928799991301,101375,0,,Interurban at Main Entrance (NB)
101376,Metchosin at Sangster (SB),48.4213548811956,-123.486734629591,101376,0,,Metchosin at Sangster (SB)
101377,Atkins at Crystalview (SB),48.4499609951856,-123.478263999852,101377,0,,Atkins at Crystalview (SB)
101378,Goldstream at Kristina (EB),48.4452509951649,-123.481065000683,101378,0,,Goldstream at Kristina (EB)
101379,Ferndale at Saltair (SB),48.4863209953769,-123.307869999725,101379,0,,Ferndale at Saltair (SB)
101380,Goldstream at Kristina (WB),48.4454019953266,-123.48113699968101,101380,0,,Goldstream at Kristina (WB)
101381,Royal Oak at Chatterton (EB),48.4980389951159,-123.38058699980802,101381,0,,Royal Oak at Chatterton (EB)
101382,Royal Oak at Tanglewood (EB),48.498456995632495,-123.369530999866,101382,0,,Royal Oak at Tanglewood (EB)
101384,Emily Carr at Carolwood (NB),48.498434995099394,-123.366067999769,101384,0,,Emily Carr at Carolwood (NB)
101385,Benhomer at Tibbitt (EB),48.417802995410895,-123.487486000645,101385,0,,Benhomer at Tibbitt (EB)
101386,VI Technology Park Main Entrance,48.493860995301695,-123.409898999727,101386,0,,VI Technology Park Main Entrance
101387,Cordova Bay at Ash (NB),48.4958889957402,-123.33584700060801,101387,0,,Cordova Bay at Ash (NB)
101388,Metchosin at Raynerwood (NB),48.424178995212195,-123.488271000273,101388,0,,Metchosin at Raynerwood (NB)
101389,Wilkinson 4530 block (SB),48.49724930623319,-123.394867863456,101389,0,,Wilkinson 4530 block (SB)
101390,Ferndale at Saltair (NB),48.4866929955233,-123.307559999944,101390,0,,Ferndale at Saltair (NB)
101391,Markham 4470 block (EB),48.4941839955922,-123.411747999414,101391,0,,Markham 4470 block (EB)
101392,Markham at West Saanich (SB),48.5001859958159,-123.40323400000702,101392,0,,Markham at West Saanich (SB)
101393,Royal Oak at Tanglewood (WB),48.4986919956441,-123.36935300028301,101393,0,,Royal Oak at Tanglewood (WB)
101394,Markham at West Saanich (NB),48.5000419953603,-123.403101999799,101394,0,,Markham at West Saanich (NB)
101395,Markham 4470 block (WB),48.4943749956045,-123.41173699947402,101395,0,,Markham 4470 block (WB)
101396,Tyndall at Leabrook (NB),48.490410995606595,-123.31709700048201,101396,0,,Tyndall at Leabrook (NB)
101397,Wilkinson 4560 block (NB),48.49720699588,-123.394704000581,101397,0,,Wilkinson 4560 block (NB)
101398,Benhomer at Painter (WB),48.4182599959469,-123.48874599936102,101398,0,,Benhomer at Painter (WB)
101399,West Saanich at Pipeline (WB),48.4977559954647,-123.39220500060101,101399,0,,West Saanich at Pipeline (WB)
101400,Royal Oak Exchange Bay A,48.4981005247027,-123.388950898573,101400,0,800011,Royal Oak Exchange Bay A
101401,Royal Oak Exchange Bay I,48.4986259957806,-123.384240000226,101401,0,800011,Royal Oak Exchange Bay I
101402,Royal Oak at Falaise (WB),48.4987069957814,-123.382119999913,101402,0,,Royal Oak at Falaise (WB)
101403,Markham 4540 block (NB),48.4970069956182,-123.404913999688,101403,0,,Markham 4540 block (NB)
101404,Emily Carr at Carolwood (EB),48.499205995930694,-123.366822999838,101404,0,,Emily Carr at Carolwood (EB)
101405,Tyndall at Barrie (SB),48.49099399598369,-123.316956999662,101405,0,,Tyndall at Barrie (SB)
101406,Markham 4530 block (SB),48.496376995499496,-123.405447999726,101406,0,,Markham 4530 block (SB)
101407,Royal Oak Exchange Bay H,48.498691110104204,-123.385958115256,101407,0,800011,Royal Oak Exchange Bay H
101408,Royal Oak Exchange Bay F,48.4989219956668,-123.387502999795,101408,0,800011,Royal Oak Exchange Bay F
101409,Painter at Sue Mar (NB),48.4171889955798,-123.489541000135,101409,0,,Painter at Sue Mar (NB)
101410,Ferndale at Seawood (EB),48.491117995817895,-123.31541700051801,101410,0,,Ferndale at Seawood (EB)
101411,Interurban at Hughes (SB),48.4916349954038,-123.41975699955901,101411,0,,Interurban at Hughes (SB)
101412,Royal Oak at West Saanich (EB),48.4984939951191,-123.393134000315,101412,0,,Royal Oak at West Saanich (EB)
101413,Royal Oak at Emily Carr (SB),48.499909995777294,-123.367109000324,101413,0,,Royal Oak at Emily Carr (SB)
101414,Royal Oak Exchange Bay C,48.4990079951597,-123.38890700035101,101414,0,800011,Royal Oak Exchange Bay C
101415,Goldstream at Vantilburg (EB),48.445680995565596,-123.48368199960402,101415,0,,Goldstream at Vantilburg (EB)
101416,Royal Oak Exchange Bay E,48.499146995262095,-123.387367000503,101416,0,800011,Royal Oak Exchange Bay E
101417,Painter at Bidwell (SB),48.4170479955611,-123.48983100055,101417,0,,Painter at Bidwell (SB)
101418,Royal Oak at Amblewood (NB),48.4998739951912,-123.36689299947001,101418,0,,Royal Oak at Amblewood (NB)
101419,Sooke at Acacia (EB),48.437034995248396,-123.486583000367,101419,0,,Sooke at Acacia (EB)
101420,Ferndale at Seawood (WB),48.4911369955071,-123.314988999329,101420,0,,Ferndale at Seawood (WB)
101421,Ferndale at Pomona (EB),48.490081995767795,-123.31158000011301,101421,0,,Ferndale at Pomona (EB)
101422,Ferndale at Pauls (NB),48.4884069955479,-123.30697800028899,101422,0,,Ferndale at Pauls (NB)
101423,Ferndale at Pauls (SB),48.4883189957485,-123.307197999934,101423,0,,Ferndale at Pauls (SB)
101424,Royal Oak Exchange Bay D,48.4992339957174,-123.388704000285,101424,0,800011,Royal Oak Exchange Bay D
101425,Sooke at Mount View (WB),48.4367169952714,-123.4874379997,101425,0,,Sooke at Mount View (WB)
101426,Ferndale at Pomona (WB),48.4902836710786,-123.311793516738,101426,0,,Ferndale at Pomona (WB)
101427,Metchosin at Wishart (SB),48.4260463162607,-123.490351796945,101427,0,,Metchosin at Wishart (SB)
101428,Ferndale at Vantreight (EB),48.4892149954907,-123.308390999991,101428,0,,Ferndale at Vantreight (EB)
101429,Royal Oak at Smokey Smith (WB),48.4991589953203,-123.392141000031,101429,0,,Royal Oak at Smokey Smith (WB)
101430,Royal Oak Exchange Bay B,48.498474995375595,-123.38865399941501,101430,0,800011,Royal Oak Exchange Bay B
101431,Ferndale at Vantreight (WB),48.4893624925295,-123.308431292788,101431,0,,Ferndale at Vantreight (WB)
101432,Goldstream at Vantilburg (WB),48.445958995151,-123.48470500067,101432,0,,Goldstream at Vantilburg (WB)
101433,Wishart at Allandale (NB),48.4246489956047,-123.49143800048401,101433,0,,Wishart at Allandale (NB)
101434,Interurban at Conway (SB),48.4934809952598,-123.41963899986101,101434,0,,Interurban at Conway (SB)
101435,Interurban at Conway (NB),48.4935719954445,-123.419440000467,101435,0,,Interurban at Conway (NB)
101436,Metchosin at Wishart (NB),48.4272019951044,-123.491558999506,101436,0,,Metchosin at Wishart (NB)
101437,Sooke 2210 block (EB),48.435354995470696,-123.48984299994301,101437,0,,Sooke 2210 block (EB)
101438,Elk Lake at Caselton (NB),48.5011849958215,-123.38617100051,101438,0,,Elk Lake at Caselton (NB)
101439,Elk Lake 4630 block (SB),48.500396995633196,-123.387051000597,101439,0,,Elk Lake 4630 block (SB)
101440,Royal Oak at Lochside (WB),48.5013449957901,-123.36259500017002,101440,0,,Royal Oak at Lochside (WB)
101441,Dressler 440 block (EB),48.4164419957941,-123.492504999651,101441,0,,Dressler 440 block (EB)
101442,Atkins at Leggett (EB),48.4500059952654,-123.48433900010801,101442,0,,Atkins at Leggett (EB)
101443,Sooke 2210 block (WB),48.4354499951324,-123.48994400032201,101443,0,,Sooke 2210 block (WB)
101444,Wishart at Owens (NB),48.4219659958182,-123.492957000439,101444,0,,Wishart at Owens (NB)
101445,Metchosin at Laren (SB),48.427864995696005,-123.49257700043201,101445,0,,Metchosin at Laren (SB)
101446,Royal Oak at Lochside (EB),48.501751995758596,-123.36084100050901,101446,0,,Royal Oak at Lochside (EB)
101447,Dressler 430 block (WB),48.416535995217494,-123.492385000256,101447,0,,Dressler 430 block (WB)
101448,Royal Oak Exchange Bay G,48.4988596989463,-123.38693978277001,101448,0,800011,Royal Oak Exchange Bay G
101449,Markham at Parking Lot 3 (EB),48.492962995509195,-123.414232000113,101449,0,,Markham at Parking Lot 3 (EB)
101450,Metchosin at Laren (NB),48.428054567052,-123.492562759098,101450,0,,Metchosin at Laren (NB)
101451,Metchosin at Farhill (NB),48.400353995337795,-123.49001999971601,101451,0,,Metchosin at Farhill (NB)
101452,Kelly at Sooke (WB),48.4352359951012,-123.491981000495,101452,0,,Kelly at Sooke (WB)
101453,Sooke at Heatherly (EB),48.43439299513359,-123.49227399935701,101453,0,,Sooke at Heatherly (EB)
101454,Royal Oak at McMorran (WB),48.502552995661006,-123.35938300051001,101454,0,,Royal Oak at McMorran (WB)
101455,Metchosin at Farhill (WB),48.4000869956411,-123.490679999643,101455,0,,Metchosin at Farhill (WB)
101456,Goldstream at Grainger (EB),48.4462429954768,-123.487444000075,101456,0,,Goldstream at Grainger (EB)
101457,Selwyn at Selwyn Oaks (NB),48.450457995388604,-123.4858239996,101457,0,,Selwyn at Selwyn Oaks (NB)
101458,Dressler at Wishart (EB),48.4168469958193,-123.494437000342,101458,0,,Dressler at Wishart (EB)
101459,Markham at Parking Lot 3 (WB),48.493010995898295,-123.414673999585,101459,0,,Markham at Parking Lot 3 (WB)
101460,Kelly at Sooke (EB),48.43516399522579,-123.49218799961601,101460,0,,Kelly at Sooke (EB)
101461,Interurban at Delmar (NB),48.4952059952374,-123.41936199994001,101461,0,,Interurban at Delmar (NB)
101462,Selwyn at Selwyn Oaks (SB),48.450400995892494,-123.486007999379,101462,0,,Selwyn at Selwyn Oaks (SB)
101463,Sooke at Ridley (WB),48.434264995344,-123.493066000175,101463,0,,Sooke at Ridley (WB)
101464,Wishart at Stornoway (NB),48.41881293869459,-123.494992048216,101464,0,,Wishart at Stornoway (NB)
101465,Colwood Exchange Bay C,48.445131899500694,-123.46652050113501,101465,0,800017,Colwood Exchange Bay C
101466,Wishart at Webb (NB),48.4179019953613,-123.495087999937,101466,0,,Wishart at Webb (NB)
101467,Goldstream at Grainger (WB),48.4464169954737,-123.487709000278,101467,0,,Goldstream at Grainger (WB)
101468,Wishart at Acland (NB),48.420400995403604,-123.495353999892,101468,0,,Wishart at Acland (NB)
101469,Colwood Exchange Bay D,48.445103868473495,-123.466341970553,101469,0,800017,Colwood Exchange Bay D
101470,Wishart at Rockwood (NB),48.4160989957307,-123.495581999525,101470,0,,Wishart at Rockwood (NB)
101471,Selwyn at Downhome (NB),48.4524109952836,-123.486028999941,101471,0,,Selwyn at Downhome (NB)
101472,Royal Oak at Firbank (EB),48.503315995377804,-123.356405000297,101472,0,,Royal Oak at Firbank (EB)
101473,Metchosin at Eiderwood (NB),48.4307739954039,-123.49487799965001,101473,0,,Metchosin at Eiderwood (NB)
101474,Wishart at Dressler (SB),48.4173164962643,-123.495618649689,101474,0,,Wishart at Dressler (SB)
101475,Cordova Bay 4560 block (SB),48.501699995695795,-123.34330600021799,101475,0,,Cordova Bay 4560 block (SB)
101476,Cordova Bay at Westbank (WB),48.5025199952023,-123.343984000199,101476,0,,Cordova Bay at Westbank (WB)
101477,Elk Lake at Marsett (NB),48.5040026743299,-123.38562756348202,101477,0,,Elk Lake at Marsett (NB)
101478,Elk Lake at Marsett (SB),48.503302995099006,-123.385880999746,101478,0,,Elk Lake at Marsett (SB)
101479,Metchosin at Trout (NB),48.4319839953564,-123.495338999338,101479,0,,Metchosin at Trout (NB)
101480,Metchosin at Cedarcrest (SB),48.4313379953806,-123.495296999713,101480,0,,Metchosin at Cedarcrest (SB)
101481,Royal Oak at Blenkinsop (WB),48.503660995229005,-123.355143999589,101481,0,,Royal Oak at Blenkinsop (WB)
101482,Stornoway at Strathdee (SB),48.4185759955896,-123.49639299970201,101482,0,,Stornoway at Strathdee (SB)
101483,Cordova Bay at Lavinia (EB),48.503289995725396,-123.349516,101483,0,,Cordova Bay at Lavinia (EB)
101484,Selwyn at Wynwood (SB),48.45311099584269,-123.48650400003301,101484,0,,Selwyn at Wynwood (SB)
101485,Cordova Bay at Lavinia (WB),48.5034329953319,-123.34956099992401,101485,0,,Cordova Bay at Lavinia (WB)
101486,Kelly at Metchosin (EB),48.435819995108794,-123.494748000498,101486,0,,Kelly at Metchosin (EB)
101487,Cairndale at Willowdale (EB),48.419872995868595,-123.497213999799,101487,0,,Cairndale at Willowdale (EB)
101488,Kelly at Metchosin (WB),48.4362429957674,-123.495932999931,101488,0,,Kelly at Metchosin (WB)
101489,Westshore Pkwy AT Kettle Lake Dr (NB),48.4541247890367,-123.541398807082,101489,0,,Westshore Pkwy AT Kettle Lake Dr (NB)
101490,Interurban at Viaduct Ave W (SB),48.4983999954647,-123.419382000015,101490,0,,Interurban at Viaduct (SB)
101491,Westshore Pkwy at Kettle Lake Dr (SB),48.4536911131222,-123.541697472253,101491,0,,Westshore Pkwy at Kettle Lake Dr (SB)
101492,Selwyn at Leckfield (NB),48.4556959957928,-123.48666300025101,101492,0,,Selwyn at Leckfield (NB)
101493,Interurban at Viaduct Ave W (NB),48.499103996001004,-123.419155999925,101493,0,,Interurban at Viaduct (NB)
101494,Selwyn at Mill Hill (EB),48.4560259958675,-123.48707999939501,101494,0,,Selwyn at Mill Hill (EB)
101495,Cairndale at Brenda (EB),48.4203395400635,-123.49922885685,101495,0,,Cairndale at Brenda (EB)
101496,Wishart 3480 block (NB),48.4117729954949,-123.49855099970002,101496,0,,Wishart 3480 block (NB)
101497,Sooke at Carran (EB),48.431977995093895,-123.497930000067,101497,0,,Sooke at Carran (EB)
101498,Stornoway at Rothnie (WB),48.4189689953012,-123.49946599940401,101498,0,,Stornoway at Rothnie (WB)
101499,Metchosin at Pelican (EB),48.3985339955358,-123.49451499934901,101499,0,,Metchosin at Pelican (EB)
101500,Quayle at Beaver (EB),48.5014119959568,-123.41392799958301,101500,0,,Quayle at Beaver (EB)
101501,Sooke 4110 block (SB),48.411324995915,-123.585872000064,101501,0,,Sooke 4110 block (SB)
101502,Duke Rd E at Haystock (NB),48.3971169956586,-123.495453000358,101502,0,,Duke at Haystock (NB)
101503,Beaver at Quayle (SB),48.501609715002495,-123.413824157841,101503,0,,Beaver at Quayle (SB)
101504,Metchosin at Pelican (WB),48.3985859956805,-123.49542099935701,101504,0,,Metchosin at Pelican (WB)
101505,Sooke at Lynnlark (WB),48.43167399553359,-123.498886999692,101505,0,,Sooke at Lynnlark (WB)
101506,Duke Rd E at Haystock (SB),48.396818995096,-123.495728999767,101506,0,,Duke at Haystock (SB)
101507,Goldstream at Granderson (EB),48.4469111787882,-123.49406325348,101507,0,,Goldstream at Granderson (EB)
101508,Wishart at Bunker (NB),48.4093989951055,-123.499852000673,101508,0,,Wishart at Bunker (NB)
101509,Kelly at Pickford (EB),48.4367849955665,-123.498570999552,101509,0,,Kelly at Pickford (EB)
101510,Selwyn at Wentwich (WB),48.45668499530439,-123.48886600006101,101510,0,,Selwyn at Wentwich (WB)
101511,Latoria at Wishart (WB),48.406467995539,-123.500968000226,101511,0,,Latoria at Wishart (WB)
101512,Cordova Bay at Mysty (SB),48.506149995129,-123.355374999659,101512,0,,Cordova Bay at Mysty (SB)
101513,Goldstream at Aldwynd (WB),48.4470919958477,-123.494238000349,101513,0,,Goldstream at Aldwynd (WB)
101514,Cordova Bay at Timber (WB),48.5068229958002,-123.35610099991801,101514,0,,Cordova Bay at Timber (WB)
101515,Stornoway at Cairndale (NB),48.420979995872194,-123.50157299961101,101515,0,,Stornoway at Cairndale (NB)
101516,Veteran Memorial 2820 block (NB),48.4460859951608,-123.496026000531,101516,0,,Veteran Memorial 2820 block (NB)
101517,Duke Rd E at Dutnall (NB),48.3936089959056,-123.49568500020601,101517,0,,Duke at Dutnall (NB)
101518,Selwyn at Wentwich (EB),48.457046995465795,-123.489867999953,101518,0,,Selwyn at Wentwich (EB)
101519,Kelly at Pickford (WB),48.4371829956232,-123.499636000072,101519,0,,Kelly at Pickford (WB)
101520,Veteran Memorial at Station (SB),48.445967995991495,-123.49650200056202,101520,0,,Veteran Memorial at Station (SB)
101521,Veteran Memorial at Hoffman (NB),48.4502418830921,-123.49505463903101,101521,0,,Veteran Memorial at Hoffman (NB)
101522,Duke Rd E at Dutnall (SB),48.393053995885595,-123.49608199958801,101522,0,,Duke at Dutnall (SB)
101523,Cordova Bay at Galey (SB),48.5083269954449,-123.35810800014801,101523,0,,Cordova Bay at Galey (SB)
101524,Beaver Lake at West Saanich (EB),48.5050089951134,-123.407910999356,101524,0,,Beaver Lake at West Saanich (EB)
101525,Veteran Memorial at Percy (SB),48.4504159957148,-123.49544299976701,101525,0,,Veteran Memorial at Percy (SB)
101526,Quayle at Elk (EB),48.5026359953023,-123.41857199993801,101526,0,,Quayle at Elk (EB)
101527,Veteran Memorial at Allandale (SB),48.42803299595519,-123.502333000592,101527,0,,Veteran Memorial at Allandale (SB)
101528,Quayle at Elk (WB),48.5027459955247,-123.418519999484,101528,0,,Quayle at Elk (WB)
101529,Cordova Bay at Galey (NB),48.5085039951435,-123.358090000635,101529,0,,Cordova Bay at Galey (NB)
101530,Veteran Memorial 3240 block (NB),48.43047299534209,-123.50282100064501,101530,0,,Veteran Memorial 3240 block (NB)
101531,Veteran Memorial at Cairndale (NB),48.421907995946,-123.503795999439,101531,0,,Veteran Memorial at Cairndale (NB)
101532,Cairndale at Veteran Memorial (EB),48.421283995846096,-123.50360799975701,101532,0,,Cairndale at Veteran Memorial (EB)
101533,Latoria at Pondside (EB),48.4066039955242,-123.502464999533,101533,0,,Latoria at Pondside (EB)
101534,Langford Exchange Bay B,48.4454539951878,-123.50501600033002,101534,0,800003,Langford Exchange Bay B
101535,Veteran Memorial Pky (NB),48.4525069952748,-123.49518599988501,101535,0,,Veteran Memorial Pky (NB)
101536,Beaver at West Saanich (WB),48.5051291935867,-123.408010993225,101536,0,,Beaver at West Saanich (WB)
101537,Duke Rd E at Chapel Heights (NB),48.390960995452005,-123.49699800000401,101537,0,,Duke at Chapel Heights (NB)
101538,Elk Lake at Beaver Lake (NB),48.50952399597929,-123.384474999627,101538,0,,Elk Lake at Beaver Lake (NB)
101539,Goldstream at Bryn Maur (EB),48.4480909954878,-123.49739300003802,101539,0,,Goldstream at Bryn Maur (EB)
101540,Elk Lake at Beaver Lake (SB),48.509242995758804,-123.384725000642,101540,0,,Elk Lake at Beaver Lake (SB)
101541,Strandlund at Duncan (WB),48.4568324124183,-123.492799606869,101541,0,,Strandlund at Duncan (WB)
101542,Langford Exchange Bay C,48.4455299956363,-123.50466199975001,101542,0,800003,Langford Exchange Bay C
101543,Strandlund at Duncan (EB),48.456622995973,-123.493457000646,101543,0,,Strandlund at Duncan (EB)
101544,Treanor at Rockcliffe (WB),48.465594995652005,-123.486782999996,101544,0,,Treanor at Rockcliffe (WB)
101545,Duke Rd E at Chapel Heights (SB),48.390491814968094,-123.497534217284,101545,0,,Duke at Chapel Heights (SB)
101546,Goldstream at Claude (WB),48.4489199951367,-123.498992999513,101546,0,,Goldstream at Claude (WB)
101547,Goldstream at 1200 Block (WB),48.4504900870831,-123.526450765982,101547,0,,Goldstream at 1200 Block (WB)
101548,Sooke at Fulton (NB),48.4299149955015,-123.50556199975601,101548,0,,Sooke at Fulton (NB)
101549,Langofrd Parkway at Eagle Ridge Arena,48.4433633918469,-123.51964403954501,101549,0,,Langofrd Parkway at Eagle Ridge Arena
101550,Cordova Bay at Sunnygrove (SB),48.510674995145,-123.36171899984,101550,0,,Cordova Bay at Sunnygrove (SB)
101551,Duke Rd E 3770 block (NB),48.389153995708,-123.49829399982602,101551,0,,Duke 3770 block (NB)
101552,Sooke at Fulton (EB),48.4296949959622,-123.50543300025001,101552,0,,Sooke at Fulton (EB)
101553,Veteran Memorial 2920 block (SB),48.440946995876594,-123.503014000439,101553,0,,Veteran Memorial 2920 block (SB)
101554,Cordova Bay at Sunnygrove (NB),48.5108799955179,-123.36162700010901,101554,0,,Cordova Bay at Sunnygrove (NB)
101555,Phelps at Heather Ann (EB),48.46729499534369,-123.48702300059001,101555,0,,Phelps at Heather Ann (EB)
101556,Langofrd Parkway at Eagle Ridge Arena,48.443535855743896,-123.52052874501301,101556,0,,Langofrd Parkway at Eagle Ridge Arena
101557,Veteran Memorial at Kelly (NB),48.43904799596069,-123.50410099994201,101557,0,,Veteran Memorial at Kelly (NB)
101558,Goldstream AT 1170 Block (WB),48.4498761429765,-123.524427431905,101558,0,,Goldstream AT 1170 Block (WB)
101559,Veteran Memorial at Trans-Canada Hwy (NB),48.4555259951258,-123.496420999532,101559,0,,Veteran Memorial at Trans-Canada Hwy (NB)
101560,Peatt 2700 block (NB),48.45272299556729,-123.49848399958401,101560,0,,Peatt 2700 block (NB)
101561,Peatt at Arncote (NB),48.45450399537609,-123.497499999925,101561,0,,Peatt at Arncote (NB)
101562,Veteran Memorial 3020 block (SB),48.4374599955664,-123.504778999986,101562,0,,Veteran Memorial 3020 block (SB)
101563,Duke Rd E 3790 block (SB),48.388620995769,-123.498858999568,101563,0,,Duke 3790 block (SB)
101564,Peatt at Goldstream (NB),48.45010199514989,-123.500075000555,101564,0,,Peatt at Goldstream (NB)
101565,Langford Parkway at Westhills Stadium,48.443946684571294,-123.52689461093601,101565,0,,Langford Parkway at Westhills Stadium
101566,Peatt 2710 block (SB),48.4525359959574,-123.498799999831,101566,0,,Peatt 2710 block (SB)
101567,Kelly at Veteran Memorial (WB),48.438298995236394,-123.50536799947601,101567,0,,Kelly at Veteran Memorial (WB)
101568,Peatt at Arncote (SB),48.4545709954105,-123.497635000168,101568,0,,Peatt at Arncote (SB)
101569,Peatt at Goldstream (SB),48.44984899552129,-123.500448000313,101569,0,,Peatt at Goldstream (SB)
101570,Latoria 570 block (WB),48.4075649953901,-123.50699800032,101570,0,,Latoria 570 block (WB)
101571,Latoria 570 block (EB),48.407423995097496,-123.507052000315,101571,0,,Latoria 570 block (EB)
101572,Veteran Memorial at Strandlund (SB),48.4545059956037,-123.496216999368,101572,0,,Veteran Memorial at Strandlund (SB)
101573,Langford Exchange Bay A,48.44532099519029,-123.505737000043,101573,0,800003,Langford Exchange Bay A
101574,Goldstream at Peatt (EB),48.4494339958502,-123.501574999455,101574,0,,Goldstream at Peatt (EB)
101575,West Saanich at Beaver (EB),48.5084559954342,-123.41003799973801,101575,0,,West Saanich at Beaver (EB)
101576,Fulton at Karger (SB),48.4212764317419,-123.50870731508,101576,0,,Fulton at Karger (SB)
101577,Treanor at Cottier (WB),48.4655760369149,-123.491092315473,101577,0,,Treanor at Cottier (WB)
101580,Sooke at Cecil Blogg (WB),48.4323029959497,-123.50998599937,101580,0,,Sooke at Cecil Blogg (WB)
101581,Cordova Bay at Maxine (SB),48.5131669959069,-123.364891999322,101581,0,,Cordova Bay at Maxine (SB)
101582,Cordova Bay at Maxine (WB),48.5131389953539,-123.364556000543,101582,0,,Cordova Bay at Maxine (WB)
101583,Cuaulta 790 block (SB),48.425530995423394,-123.50974800045601,101583,0,,Cuaulta 790 block (SB)
101584,Jenkins at Phipps (EB),48.4383929957234,-123.50794299939801,101584,0,,Jenkins at Phipps (EB)
101585,Sooke at Cecil Blogg (EB),48.431800995133,-123.50932900020501,101585,0,,Sooke at Cecil Blogg (EB)
101586,Phelps at Sabina (EB),48.466813995928895,-123.491557000596,101586,0,,Phelps at Sabina (EB)
101588,Duke Rd E 3810 block (EB),48.3878399959031,-123.50146000024401,101588,0,,Duke 3810 block (EB)
